DateTime,Open,High,Low,Close,atr96,TFO,TFO_diff,upside_0,upside_1,upside_2,downside_0,downside_1,downside_2,weight_0,weight_1,weight_2
2024-09-25 12:00,2657.258,2659.598,2656.825,2659.455,3.335031250000019,1.1430556048020357,0.6303897429637684,0.0,1.4410712919283604,0.0,1.9335825722906648,0.6547111701447653,2.6431691050434427,0.6,0.4,0.2
2024-09-25 12:05,2659.445,2660.575,2658.055,2658.325,3.335031250000019,1.6974958149838086,0.5544402101817729,0.0,1.4410712919283604,0.0,1.9335825722906648,0.6547111701447653,2.6431691050434427,0.6,0.4,0.2
2024-09-25 12:10,2658.365,2658.955,2657.605,2658.775,3.335031250000019,1.887747177920385,0.1902513629365763,0.0,1.4410712919283604,0.0,1.9335825722906648,0.6547111701447653,2.6431691050434427,0.6,0.4,0.2
2024-09-25 12:15,2658.755,2660.528,2658.505,2658.915,3.344437500000017,1.9124560855650112,0.0247089076446263,0.12490014073477518,0.8977701432776686,0.0,3.5156420753420345,0.2582069167154917,2.6431691050434427,0.7,0.3,0.2
2024-09-25 12:20,2658.834,2658.834,2656.925,2657.975,3.344437500000017,1.769200469447632,-0.14325561611737925,0.12490014073477518,0.8977701432776686,0.0,3.5156420753420345,0.2582069167154917,2.6431691050434427,0.7,0.3,0.2
2024-09-25 12:25,2657.915,2659.575,2657.615,2659.475,3.344437500000017,1.6317878456238777,-0.1374126238237543,0.12490014073477518,0.8977701432776686,0.0,3.5156420753420345,0.2582069167154917,2.6431691050434427,0.7,0.3,0.2
2024-09-25 12:30,2659.485,2660.685,2658.955,2659.275,3.305479166666686,1.6066340582821146,-0.0251537873417631,0.0,0.0,0.2214158107652815,4.324496766808064,0.8542441964822175,1.5473791417626117,0.6,0.25,0.15
2024-09-25 12:35,2659.245,2659.825,2657.615,2658.325,3.305479166666686,1.4991747295007467,-0.10745932878136788,0.0,0.0,0.2214158107652815,4.324496766808064,0.8542441964822175,1.5473791417626117,0.6,0.25,0.15
2024-09-25 12:40,2658.325,2658.985,2657.805,2657.815,3.305479166666686,1.2508953285064912,-0.2482794009942555,0.0,0.0,0.2214158107652815,4.324496766808064,0.8542441964822175,1.5473791417626117,0.6,0.25,0.15
2024-09-25 12:45,2657.868,2658.895,2657.285,2658.765,3.288604166666687,1.0263348181099816,-0.2245605103965096,0.059330827966568966,0.0,0.2214158107652815,1.398765471070557,4.099761651827269,1.5473791417626117,0.85,0.15,0.15
2024-09-25 12:50,2658.755,2660.335,2658.515,2659.035,3.288604166666687,0.9475416238438429,-0.07879319426613873,0.059330827966568966,0.0,0.2214158107652815,1.398765471070557,4.099761651827269,1.5473791417626117,0.85,0.15,0.15
2024-09-25 12:55,2659.055,2659.445,2658.034,2659.345,3.288604166666687,0.9699984506503039,0.022456826806460994,0.059330827966568966,0.0,0.2214158107652815,1.398765471070557,4.099761651827269,1.5473791417626117,0.85,0.15,0.15
2024-09-25 13:00,2659.345,2662.195,2658.215,2661.525,3.3217291666666804,1.19243298823549,0.22243453758518617,0.24089997637321203,1.230646300147809,0.2214158107652815,3.955377890464936,0.9996406015702659,1.5473791417626117,0.7,0.3,0.15
2024-09-25 13:05,2661.505,2664.935,2660.985,2664.025,3.3217291666666804,1.703715760247646,0.511282772012156,0.24089997637321203,1.230646300147809,0.2214158107652815,3.955377890464936,0.9996406015702659,1.5473791417626117,0.7,0.3,0.15
2024-09-25 13:10,2664.055,2664.465,2662.185,2663.115,3.3217291666666804,2.0968941737594973,0.39317841351185123,0.24089997637321203,1.230646300147809,0.2214158107652815,3.955377890464936,0.9996406015702659,1.5473791417626117,0.7,0.3,0.15
2024-09-25 13:15,2663.095,2664.608,2662.235,2664.525,3.307697916666683,2.207952181355256,0.11105800759575857,0.5259693802098071,0.0,0.2214158107652815,2.0751975004268104,4.257842121731486,1.5473791417626117,0.6,0.4,0.15
2024-09-25 13:20,2664.575,2664.925,2663.665,2664.345,3.307697916666683,2.1620436291541676,-0.04590855220108825,0.5259693802098071,0.0,0.2214158107652815,2.0751975004268104,4.257842121731486,1.5473791417626117,0.6,0.4,0.15
2024-09-25 13:25,2664.345,2665.628,2663.755,2664.175,3.307697916666683,2.0011875406431114,-0.16085608851105615,0.5259693802098071,0.0,0.2214158107652815,2.0751975004268104,4.257842121731486,1.5473791417626117,0.6,0.4,0.15
2024-09-25 13:30,2664.225,2664.715,2660.958,2662.865,3.332635416666681,1.7462223334264426,-0.2549652072166688,0.0,0.0017903732069586287,0.2214158107652815,4.8200311531892,1.580888084872688,1.5473791417626117,0.75,0.25,0.15
2024-09-25 13:35,2662.995,2665.245,2662.905,2665.025,3.332635416666681,1.5246963740809143,-0.22152595934552832,0.0,0.0017903732069586287,0.2214158107652815,4.8200311531892,1.580888084872688,1.5473791417626117,0.75,0.25,0.15
2024-09-25 13:40,2665.085,2665.455,2660.048,2662.085,3.332635416666681,1.3087133459537947,-0.21598302812711956,0.0,0.0017903732069586287,0.2214158107652815,4.8200311531892,1.580888084872688,1.5473791417626117,0.75,0.25,0.15
2024-09-25 13:45,2662.255,2666.055,2662.155,2663.795,3.301041666666682,1.0777402015534312,-0.23097314440036354,0.3783478788863024,0.0,0.0,1.7020539443329439,4.8190929697849025,1.9482818661114905,0.45,0.35,0.2
2024-09-25 13:50,2663.825,2664.675,2662.078,2664.535,3.301041666666682,0.980092863138141,-0.09764733841529016,0.3783478788863024,0.0,0.0,1.7020539443329439,4.8190929697849025,1.9482818661114905,0.45,0.35,0.2
2024-09-25 13:55,2664.535,2664.535,2662.535,2664.168,3.301041666666682,0.9525995615554851,-0.02749330158265595,0.3783478788863024,0.0,0.0,1.7020539443329439,4.8190929697849025,1.9482818661114905,0.45,0.35,0.2
2024-09-25 14:00,2664.168,2665.085,2661.218,2664.335,3.303927083333354,0.930258959031781,-0.022340602523704067,0.0,0.0,0.0,3.2711779720751104,1.7744280918206417,1.9482818661114905,0.8,0.2,0.2
2024-09-25 14:05,2664.335,2667.215,2663.525,2665.814,3.303927083333354,0.960126082023816,0.029867122992034978,0.0,0.0,0.0,3.2711779720751104,1.7744280918206417,1.9482818661114905,0.8,0.2,0.2
2024-09-25 14:10,2665.798,2666.275,2662.338,2663.155,3.303927083333354,0.9291652058731933,-0.030960876150622707,0.0,0.0,0.0,3.2711779720751104,1.7744280918206417,1.9482818661114905,0.8,0.2,0.2
2024-09-25 14:15,2663.205,2664.328,2663.135,2663.605,3.2883750000000163,0.7698199166469314,-0.1593452892262619,0.8808989589479215,0.0,0.0,0.0,2.239266561125266,1.9482818661114905,0.9,0.1,0.2
2024-09-25 14:20,2663.538,2665.725,2662.755,2665.075,3.2883750000000163,0.6612755053165589,-0.10854441133037251,0.8808989589479215,0.0,0.0,0.0,2.239266561125266,1.9482818661114905,0.9,0.1,0.2
2024-09-25 14:25,2665.085,2666.055,2664.385,2665.835,3.2883750000000163,0.6738612155399598,0.012585710223400937,0.8808989589479215,0.0,0.0,0.0,2.239266561125266,1.9482818661114905,0.9,0.1,0.2
2024-09-25 14:30,2665.855,2666.555,2664.438,2666.215,3.3154583333333485,0.7555030275489042,0.08164181200894438,1.6302547434717904,1.8864272595026264,0.0,1.6478741375573227,0.1589711621423987,1.9482818661114905,0.65,0.35,0.2
2024-09-25 14:35,2666.215,2667.345,2662.038,2663.125,3.3154583333333485,0.6937798442379933,-0.06172318331091087,1.6302547434717904,1.8864272595026264,0.0,1.6478741375573227,0.1589711621423987,1.9482818661114905,0.65,0.35,0.2
2024-09-25 14:40,2663.098,2664.018,2661.145,2661.565,3.3154583333333485,0.3458620461095064,-0.34791779812848694,1.6302547434717904,1.8864272595026264,0.0,1.6478741375573227,0.1589711621423987,1.9482818661114905,0.65,0.35,0.2
2024-09-25 14:45,2661.485,2661.855,2658.365,2660.285,3.342687500000016,-0.1977638396524242,-0.5436258857619306,2.615708410661821,5.180640841353101,0.0,1.7155874346017574,0.11099341924099182,1.9482818661114905,0.7,0.3,0.2
2024-09-25 14:50,2660.285,2660.545,2654.178,2658.335,3.342687500000016,-0.8408613314991639,-0.6430974918467397,2.615708410661821,5.180640841353101,0.0,1.7155874346017574,0.11099341924099182,1.9482818661114905,0.7,0.3,0.2
2024-09-25 14:55,2658.375,2658.815,2656.728,2658.815,3.342687500000016,-1.366706072014723,-0.5258447405155592,2.615708410661821,5.180640841353101,0.0,1.7155874346017574,0.11099341924099182,1.9482818661114905,0.7,0.3,0.2
2024-09-25 15:00,2658.848,2659.438,2656.705,2658.005,3.335187500000013,-1.6419752405213743,-0.2752691685066513,4.3227973395629204,5.841394671561792,4.837640435953711,2.401946494161967,0.0,1.0010340008653609,0.45,0.4,0.15
2024-09-25 15:05,2658.065,2659.285,2656.768,2658.265,3.335187500000013,-1.7162119815649188,-0.0742367410435445,4.3227973395629204,5.841394671561792,4.837640435953711,2.401946494161967,0.0,1.0010340008653609,0.45,0.4,0.15
2024-09-25 15:10,2658.465,2660.685,2657.674,2660.015,3.335187500000013,-1.5924216038616401,0.12379037770327872,4.3227973395629204,5.841394671561792,4.837640435953711,2.401946494161967,0.0,1.0010340008653609,0.45,0.4,0.15
2024-09-25 15:15,2660.015,2660.315,2658.345,2659.075,3.3373854166666823,-1.385318029965413,0.20710357389622702,8.306108017383671,5.757518554409145,4.837640435953711,0.0,0.4411629727135198,1.0010340008653609,0.6,0.4,0.15
2024-09-25 15:20,2659.085,2659.765,2657.235,2657.605,3.3373854166666823,-1.2677653743168853,0.11755265564852779,8.306108017383671,5.757518554409145,4.837640435953711,0.0,0.4411629727135198,1.0010340008653609,0.6,0.4,0.15
2024-09-25 15:25,2657.605,2658.275,2656.174,2657.195,3.3373854166666823,-1.2563253405032486,0.011440033813636674,8.306108017383671,5.757518554409145,4.837640435953711,0.0,0.4411629727135198,1.0010340008653609,0.6,0.4,0.15
2024-09-25 15:30,2657.195,2657.705,2655.168,2656.365,3.3155833333333455,-1.3032105235762796,-0.04688518307303102,6.357403253567128,5.0616675922805685,4.837640435953711,0.6122637579638717,0.0,1.0010340008653609,0.55,0.45,0.15
2024-09-25 15:35,2656.385,2659.665,2656.095,2658.875,3.3155833333333455,-1.2701472472651223,0.03306327631115735,6.357403253567128,5.0616675922805685,4.837640435953711,0.6122637579638717,0.0,1.0010340008653609,0.55,0.45,0.15
2024-09-25 15:40,2658.855,2659.385,2657.655,2658.095,3.3155833333333455,-1.1333576120062554,0.1367896352588669,6.357403253567128,5.0616675922805685,4.837640435953711,0.6122637579638717,0.0,1.0010340008653609,0.55,0.45,0.15
2024-09-25 15:45,2658.155,2658.595,2656.965,2658.198,3.2523125000000115,-0.9951966089173535,0.1381610030889019,3.9922933052763567,5.4981463597636,4.837640435953711,0.0,0.24396739458697025,1.0010340008653609,0.75,0.25,0.15
2024-09-25 15:50,2658.194,2658.888,2657.088,2657.578,3.2523125000000115,-0.8859671025193013,0.10922950639805218,3.9922933052763567,5.4981463597636,4.837640435953711,0.0,0.24396739458697025,1.0010340008653609,0.75,0.25,0.15
2024-09-25 15:55,2657.575,2658.195,2656.968,2657.574,3.2523125000000115,-0.8161831265543095,0.06978397596499186,3.9922933052763567,5.4981463597636,4.837640435953711,0.0,0.24396739458697025,1.0010340008653609,0.75,0.25,0.15
2024-09-25 16:00,2657.574,2658.705,2657.185,2658.285,3.250177083333341,-0.7359813305075319,0.08020179604677757,6.289097905518165,5.832647103369244,4.837640435953711,0.0,0.2855461408993678,1.0010340008653609,0.6,0.4,0.15
2024-09-25 16:05,2658.245,2658.774,2655.885,2656.185,3.250177083333341,-0.7013033864370397,0.034677944070492184,6.289097905518165,5.832647103369244,4.837640435953711,0.0,0.2855461408993678,1.0010340008653609,0.6,0.4,0.15
2024-09-25 16:10,2656.235,2657.015,2655.135,2655.675,3.250177083333341,-0.7633856526888763,-0.06208226625183655,6.289097905518165,5.832647103369244,4.837640435953711,0.0,0.2855461408993678,1.0010340008653609,0.6,0.4,0.15
2024-09-25 16:15,2655.745,2655.965,2654.348,2654.468,3.2411875000000046,-0.8773581710997003,-0.11397251841082401,6.7892484940378885,5.171533775975826,4.837640435953711,0.0,0.0,1.0010340008653609,0.65,0.35,0.15
2024-09-25 16:20,2654.465,2656.035,2652.398,2655.115,3.2411875000000046,-0.9675656462733988,-0.09020747517369854,6.7892484940378885,5.171533775975826,4.837640435953711,0.0,0.0,1.0010340008653609,0.65,0.35,0.15
2024-09-25 16:25,2655.145,2656.005,2654.545,2654.545,3.2411875000000046,-0.9935481013966104,-0.025982455123211623,6.7892484940378885,5.171533775975826,4.837640435953711,0.0,0.0,1.0010340008653609,0.65,0.35,0.15
2024-09-25 16:30,2654.565,2655.195,2653.185,2654.335,3.240593750000007,-0.9937675940219524,-0.0002194926253419327,6.305334567705458,18.002011392520053,4.28864591105658,0.0,0.060839870448135436,0.04618973238835711,0.8,0.15,0.05
2024-09-25 16:35,2654.345,2654.535,2653.085,2653.975,3.240593750000007,-0.9870471029354162,0.006720491086536162,6.305334567705458,18.002011392520053,4.28864591105658,0.0,0.060839870448135436,0.04618973238835711,0.8,0.15,0.05
2024-09-25 16:40,2654.075,2654.665,2652.125,2652.625,3.240593750000007,-1.0257823751118829,-0.03873527217646666,6.305334567705458,18.002011392520053,4.28864591105658,0.0,0.060839870448135436,0.04618973238835711,0.8,0.15,0.05
2024-09-25 16:45,2652.645,2652.675,2649.715,2651.615,3.238718750000004,-1.1365048014416634,-0.11072242632978058,3.532322434975259,2.9550200013957784,4.28864591105658,0.0,0.17009363248376763,0.04618973238835711,0.55,0.45,0.05
2024-09-25 16:50,2651.645,2653.545,2651.505,2652.725,3.238718750000004,-1.213939331961523,-0.0774345305198596,3.532322434975259,2.9550200013957784,4.28864591105658,0.0,0.17009363248376763,0.04618973238835711,0.55,0.45,0.05
2024-09-25 16:55,2652.688,2654.285,2652.275,2653.645,3.238718750000004,-1.1591281676514429,0.05481116431008015,3.532322434975259,2.9550200013957784,4.28864591105658,0.0,0.17009363248376763,0.04618973238835711,0.55,0.45,0.05
2024-09-25 17:00,2653.615,2655.065,2653.075,2654.635,3.181458333333339,-0.9787742788313143,0.1803538888201286,1.3934331245090161,3.363099128081903,1.9657912326199294,0.0,0.0,0.0,0.6,0.25,0.15
2024-09-25 17:05,2654.625,2655.885,2653.515,2653.775,3.181458333333339,-0.7743041136931401,0.20447016513817418,1.3934331245090161,3.363099128081903,1.9657912326199294,0.0,0.0,0.0,0.6,0.25,0.15
2024-09-25 17:10,2653.715,2655.015,2653.495,2654.975,3.181458333333339,-0.5858801921325413,0.18842392156059884,1.3934331245090161,3.363099128081903,1.9657912326199294,0.0,0.0,0.0,0.6,0.25,0.15
2024-09-25 17:15,2654.985,2656.885,2654.945,2656.575,3.20364583333334,-0.3319445217626752,0.2539356703698661,0.6358514883281028,13.259579090810515,1.9657912326199294,2.0869922080487004,4.570603318184351,0.0,0.95,0.05,0.15
2024-09-25 17:20,2656.575,2658.335,2656.315,2658.155,3.20364583333334,0.028667272665161503,0.3606117944278367,0.6358514883281028,13.259579090810515,1.9657912326199294,2.0869922080487004,4.570603318184351,0.0,0.95,0.05,0.15
2024-09-25 17:25,2658.155,2660.635,2657.895,2660.375,3.20364583333334,0.5148748345520399,0.48620756188687836,0.6358514883281028,13.259579090810515,1.9657912326199294,2.0869922080487004,4.570603318184351,0.0,0.95,0.05,0.15
2024-09-25 17:30,2660.255,2662.215,2660.095,2661.935,3.1410416666666756,1.069607776925647,0.554732942373607,0.7815467414151844,5.785952439360108,0.6144324528410765,6.988154508482612,13.049882903224919,2.2736768100839653,0.65,0.25,0.1
2024-09-25 17:35,2661.935,2662.855,2661.585,2662.605,3.1410416666666756,1.5272207195008674,0.45761294257522045,0.7815467414151844,5.785952439360108,0.6144324528410765,6.988154508482612,13.049882903224919,2.2736768100839653,0.65,0.25,0.1
2024-09-25 17:40,2662.538,2662.705,2661.555,2661.765,3.1410416666666756,1.7423645670110763,0.21514384751020899,0.7815467414151844,5.785952439360108,0.6144324528410765,6.988154508482612,13.049882903224919,2.2736768100839653,0.65,0.25,0.1
2024-09-25 17:45,2661.755,2661.855,2660.685,2661.855,3.137875000000013,1.7467960621260048,0.004431495114928463,0.4542900416768525,0.5066364230466514,1.3280782382515017,5.498135186350018,1.7774307462038266,3.5150836405349413,0.5,0.35,0.15
2024-09-25 17:50,2661.855,2662.635,2661.555,2661.585,3.137875000000013,1.6465698914378948,-0.10022617068811002,0.4542900416768525,0.5066364230466514,1.3280782382515017,5.498135186350018,1.7774307462038266,3.5150836405349413,0.5,0.35,0.15
2024-09-25 17:55,2661.565,2661.955,2660.508,2660.558,3.137875000000013,1.475982127912198,-0.1705877635256967,0.4542900416768525,0.5066364230466514,1.3280782382515017,5.498135186350018,1.7774307462038266,3.5150836405349413,0.5,0.35,0.15
2024-09-25 18:00,2660.558,2660.938,2659.465,2660.764,3.1156145833333446,1.2803871399957214,-0.19559498791647667,0.2837841465695292,0.0,1.3280782382515017,1.7852356898072508,5.353551097692881,3.5150836405349413,0.65,0.35,0.15
2024-09-25 18:05,2660.764,2661.378,2660.068,2660.288,3.1156145833333446,1.0985217059094068,-0.18186543408631461,0.2837841465695292,0.0,1.3280782382515017,1.7852356898072508,5.353551097692881,3.5150836405349413,0.65,0.35,0.15
2024-09-25 18:10,2660.294,2660.578,2659.568,2659.898,3.1156145833333446,0.9252512896251213,-0.17327041628428552,0.2837841465695292,0.0,1.3280782382515017,1.7852356898072508,5.353551097692881,3.5150836405349413,0.65,0.35,0.15
2024-09-25 18:15,2659.884,2660.238,2659.358,2659.358,3.1099583333333434,0.7543526750768809,-0.1708986145482404,0.03585327326062915,0.0,1.3280782382515017,4.833941255610472,4.336915494379996,3.5150836405349413,0.5,0.5,0.15
2024-09-25 18:20,2659.358,2659.828,2658.964,2659.378,3.1099583333333434,0.5946221328939321,-0.1597305421829488,0.03585327326062915,0.0,1.3280782382515017,4.833941255610472,4.336915494379996,3.5150836405349413,0.5,0.5,0.15
2024-09-25 18:25,2659.398,2661.148,2659.384,2661.138,3.1099583333333434,0.5179660223621254,-0.07665611053180665,0.03585327326062915,0.0,1.3280782382515017,4.833941255610472,4.336915494379996,3.5150836405349413,0.5,0.5,0.15
2024-09-25 18:30,2661.138,2661.638,2660.468,2660.594,3.1192708333333408,0.5116861193184797,-0.006279903043645674,0.0,0.0,1.3280782382515017,4.188792275116872,5.985316724699993,3.5150836405349413,0.85,0.15,0.15
2024-09-25 18:35,2660.544,2661.238,2660.238,2660.408,3.1192708333333408,0.48641376252031765,-0.025272356798162088,0.0,0.0,1.3280782382515017,4.188792275116872,5.985316724699993,3.5150836405349413,0.85,0.15,0.15
2024-09-25 18:40,2660.398,2660.398,2659.154,2659.258,3.1192708333333408,0.39005343779726254,-0.09636032472305511,0.0,0.0,1.3280782382515017,4.188792275116872,5.985316724699993,3.5150836405349413,0.85,0.15,0.15
2024-09-25 18:45,2659.275,2660.188,2659.124,2660.084,3.0967708333333426,0.25529857936605393,-0.1347548584312086,0.0,2.446633514777249,1.3280782382515017,3.4307229180926555,0.23045017638692256,3.5150836405349413,0.85,0.15,0.15
2024-09-25 18:50,2660.054,2660.248,2659.138,2659.798,3.0967708333333426,0.13614336926354792,-0.11915521010250602,0.0,2.446633514777249,1.3280782382515017,3.4307229180926555,0.23045017638692256,3.5150836405349413,0.85,0.15,0.15
2024-09-25 18:55,2659.794,2660.264,2659.548,2660.254,3.0967708333333426,0.03782790579369265,-0.09831546346985527,0.0,2.446633514777249,1.3280782382515017,3.4307229180926555,0.23045017638692256,3.5150836405349413,0.85,0.15,0.15
2024-09-25 19:00,2660.254,2660.898,2659.784,2660.828,3.0933437500000074,-0.004033779566846303,-0.04186168536053895,0.9405815979487002,0.0,3.15372377658344,4.977298033936332,1.9706942103526957,1.4227108919215445,0.7,0.2,0.1
2024-09-25 19:05,2660.804,2661.128,2660.468,2660.698,3.0933437500000074,-0.005584237795683283,-0.00155045822883698,0.9405815979487002,0.0,3.15372377658344,4.977298033936332,1.9706942103526957,1.4227108919215445,0.7,0.2,0.1
2024-09-25 19:10,2660.745,2661.018,2660.378,2660.625,3.0933437500000074,-0.003465825485330566,0.0021184123103527167,0.9405815979487002,0.0,3.15372377658344,4.977298033936332,1.9706942103526957,1.4227108919215445,0.7,0.2,0.1
2024-09-25 19:15,2660.568,2661.068,2660.268,2660.838,3.066885416666674,0.007976168787065726,0.011441994272396292,1.5001316731216807,0.0,2.450089136428749,3.0666183912236566,0.7695934167368212,4.055927588177084,0.55,0.3,0.15
2024-09-25 19:20,2660.764,2661.348,2660.758,2661.325,3.066885416666674,0.05907604539225086,0.051099876605185134,1.5001316731216807,0.0,2.450089136428749,3.0666183912236566,0.7695934167368212,4.055927588177084,0.55,0.3,0.15
2024-09-25 19:25,2661.308,2661.498,2660.405,2660.495,3.066885416666674,0.10582619263897378,0.04675014724672292,1.5001316731216807,0.0,2.450089136428749,3.0666183912236566,0.7695934167368212,4.055927588177084,0.55,0.3,0.15
2024-09-25 19:30,2660.505,2660.505,2659.775,2660.075,3.0612291666666778,0.08557274022310256,-0.020253452415871218,1.7396405175073468,1.843417260522097,2.450089136428749,1.987531544867976,0.0956855445255761,4.055927588177084,0.65,0.35,0.15
2024-09-25 19:35,2660.075,2660.485,2659.518,2659.808,3.0612291666666778,0.014006621861981297,-0.07156611836112126,1.7396405175073468,1.843417260522097,2.450089136428749,1.987531544867976,0.0956855445255761,4.055927588177084,0.65,0.35,0.15
2024-09-25 19:40,2659.765,2659.968,2659.325,2659.465,3.0612291666666778,-0.08885317045522344,-0.10285979231720474,1.7396405175073468,1.843417260522097,2.450089136428749,1.987531544867976,0.0956855445255761,4.055927588177084,0.65,0.35,0.15
2024-09-25 19:45,2659.608,2660.435,2659.385,2660.165,3.0535833333333406,-0.1585299792085582,-0.06967680875333478,3.6316728467153085,2.0751956848342012,2.082316260659527,0.0,0.3544923329540346,1.4678778660872196,0.55,0.3,0.15
2024-09-25 19:50,2660.215,2660.328,2659.555,2659.768,3.0535833333333406,-0.1781566511124322,-0.019626671903873988,3.6316728467153085,2.0751956848342012,2.082316260659527,0.0,0.3544923329540346,1.4678778660872196,0.55,0.3,0.15
2024-09-25 19:55,2659.715,2660.038,2659.585,2659.638,3.0535833333333406,-0.20022282697594768,-0.022066175863515475,3.6316728467153085,2.0751956848342012,2.082316260659527,0.0,0.3544923329540346,1.4678778660872196,0.55,0.3,0.15
2024-09-25 20:00,2659.638,2660.178,2659.545,2659.798,3.046322916666668,-0.21835500015035955,-0.018132173174411875,3.08651601087785,3.2036092274170027,2.082316260659527,0.0,1.0417168403098138,1.4678778660872196,0.8,0.2,0.15
2024-09-25 20:05,2659.788,2659.808,2659.238,2659.448,3.046322916666668,-0.24505789883724644,-0.026702898686886883,3.08651601087785,3.2036092274170027,2.082316260659527,0.0,1.0417168403098138,1.4678778660872196,0.8,0.2,0.15
2024-09-25 20:10,2659.398,2659.788,2659.235,2659.458,3.046322916666668,-0.28746018684382846,-0.04240228800658202,3.08651601087785,3.2036092274170027,2.082316260659527,0.0,1.0417168403098138,1.4678778660872196,0.8,0.2,0.15
2024-09-25 20:15,2659.458,2659.648,2659.024,2659.218,3.022854166666671,-0.3341363772790695,-0.046676190435241016,5.506316389951875,3.418956848832492,0.24326637051515831,0.0,0.06710661731150047,0.6608566602696007,0.65,0.2,0.15
2024-09-25 20:20,2659.228,2659.268,2658.755,2659.058,3.022854166666671,-0.3914856619346349,-0.057349284655565436,5.506316389951875,3.418956848832492,0.24326637051515831,0.0,0.06710661731150047,0.6608566602696007,0.65,0.2,0.15
2024-09-25 20:25,2659.058,2659.308,2658.658,2658.698,3.022854166666671,-0.47087851760880406,-0.07939285567416915,5.506316389951875,3.418956848832492,0.24326637051515831,0.0,0.06710661731150047,0.6608566602696007,0.65,0.2,0.15
2024-09-25 20:30,2658.655,2658.788,2657.395,2657.454,2.9861979166666686,-0.6413946940242556,-0.17051617641545158,3.701748481462575,17.396128082635094,0.24326637051515831,0.1359215348684364,0.0,0.6608566602696007,0.95,0.05,0.15
2024-09-25 20:35,2657.458,2657.508,2656.905,2657.238,2.9861979166666686,-0.8891201685838447,-0.24772547455958904,3.701748481462575,17.396128082635094,0.24326637051515831,0.1359215348684364,0.0,0.6608566602696007,0.95,0.05,0.15
2024-09-25 20:40,2657.248,2657.418,2656.498,2657.078,2.9861979166666686,-1.1036719018901946,-0.2145517333063499,3.701748481462575,17.396128082635094,0.24326637051515831,0.1359215348684364,0.0,0.6608566602696007,0.95,0.05,0.15
2024-09-25 20:45,2657.048,2657.708,2656.418,2657.548,2.9720416666666694,-1.2002184867944057,-0.09654658490421109,3.7186386458183627,5.518289332200095,0.24326637051515831,0.105815274932894,0.09253506002685885,0.6608566602696007,0.7,0.3,0.15
